Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-12-07 02:00:00,Germany,Germany,DE,226.41,281.85,70.76,63.89,entsoe.eu,false,
2024-12-07 02:15:00,Germany,Germany,DE,222.58,277.34,71.25,64.52,entsoe.eu,false,
2024-12-07 02:30:00,Germany,Germany,DE,218.9,273.01,71.71,65.13,entsoe.eu,false,
2024-12-07 02:45:00,Germany,Germany,DE,220.9,274.78,71.56,65.02,entsoe.eu,false,
2024-12-07 03:00:00,Germany,Germany,DE,215.04,268.47,72.12,65.34,entsoe.eu,false,
2024-12-07 03:15:00,Germany,Germany,DE,211.49,264.72,72.43,65.67,entsoe.eu,false,
2024-12-07 03:30:00,Germany,Germany,DE,210.25,263.49,72.51,65.77,entsoe.eu,false,
2024-12-07 03:45:00,Germany,Germany,DE,208.93,261.91,72.7,66.01,entsoe.eu,false,
2024-12-07 04:00:00,Germany,Germany,DE,207.87,260.61,72.91,66.45,entsoe.eu,false,
2024-12-07 04:15:00,Germany,Germany,DE,207.12,259.65,73.01,66.56,entsoe.eu,false,
2024-12-07 04:30:00,Germany,Germany,DE,206.5,258.93,73.02,66.62,entsoe.eu,false,
2024-12-07 04:45:00,Germany,Germany,DE,202.13,254.35,73.42,67.07,entsoe.eu,false,
2024-12-07 05:00:00,Germany,Germany,DE,200.86,252.8,73.6,67.69,entsoe.eu,false,
2024-12-07 05:15:00,Germany,Germany,DE,201.05,252.72,73.67,67.88,entsoe.eu,false,
2024-12-07 05:30:00,Germany,Germany,DE,194.35,245.53,74.38,68.52,entsoe.eu,false,
2024-12-07 05:45:00,Germany,Germany,DE,193.65,244.55,74.55,68.86,entsoe.eu,false,
2024-12-07 06:00:00,Germany,Germany,DE,194.92,245.82,74.43,69.28,entsoe.eu,false,
2024-12-07 06:15:00,Germany,Germany,DE,195.97,246.62,74.37,69.32,entsoe.eu,false,
2024-12-07 06:30:00,Germany,Germany,DE,199.62,250.02,74.14,69.13,entsoe.eu,false,
2024-12-07 06:45:00,Germany,Germany,DE,198.0,248.24,74.3,69.35,entsoe.eu,false,
2024-12-07 07:00:00,Germany,Germany,DE,196.5,246.56,74.57,69.44,entsoe.eu,false,
2024-12-07 07:15:00,Germany,Germany,DE,194.25,243.89,74.94,69.82,entsoe.eu,false,
2024-12-07 07:30:00,Germany,Germany,DE,193.02,242.56,75.1,70.08,entsoe.eu,false,
2024-12-07 07:45:00,Germany,Germany,DE,192.84,242.38,75.09,70.17,entsoe.eu,false,
2024-12-07 08:00:00,Germany,Germany,DE,189.93,239.67,75.17,70.61,entsoe.eu,false,
2024-12-07 08:15:00,Germany,Germany,DE,188.04,237.72,75.39,70.85,entsoe.eu,false,
2024-12-07 08:30:00,Germany,Germany,DE,186.04,235.52,75.63,71.18,entsoe.eu,false,
2024-12-07 08:45:00,Germany,Germany,DE,184.7,234.09,75.83,71.4,entsoe.eu,false,
2024-12-07 09:00:00,Germany,Germany,DE,181.49,230.26,76.39,71.78,entsoe.eu,false,
2024-12-07 09:15:00,Germany,Germany,DE,179.66,228.41,76.58,71.99,entsoe.eu,false,
2024-12-07 09:30:00,Germany,Germany,DE,179.86,228.67,76.55,72.04,entsoe.eu,false,
2024-12-07 09:45:00,Germany,Germany,DE,182.19,231.21,76.28,71.76,entsoe.eu,false,
2024-12-07 10:00:00,Germany,Germany,DE,186.16,235.27,75.76,71.38,entsoe.eu,false,
2024-12-07 10:15:00,Germany,Germany,DE,189.9,239.06,75.4,71.11,entsoe.eu,false,
2024-12-07 10:30:00,Germany,Germany,DE,193.81,243.25,75.01,70.7,entsoe.eu,false,
2024-12-07 10:45:00,Germany,Germany,DE,199.48,249.31,74.4,70.05,entsoe.eu,false,
2024-12-07 11:00:00,Germany,Germany,DE,205.83,255.92,73.67,69.39,entsoe.eu,false,
2024-12-07 11:15:00,Germany,Germany,DE,206.64,256.82,73.52,69.24,entsoe.eu,false,
2024-12-07 11:30:00,Germany,Germany,DE,207.56,257.88,73.41,69.12,entsoe.eu,false,
2024-12-07 11:45:00,Germany,Germany,DE,208.82,259.32,73.24,68.91,entsoe.eu,false,
2024-12-07 12:00:00,Germany,Germany,DE,210.09,260.61,73.03,68.49,entsoe.eu,false,
2024-12-07 12:15:00,Germany,Germany,DE,212.32,263.08,72.76,68.21,entsoe.eu,false,
2024-12-07 12:30:00,Germany,Germany,DE,215.28,266.34,72.38,67.76,entsoe.eu,false,
2024-12-07 12:45:00,Germany,Germany,DE,218.66,270.04,71.99,67.32,entsoe.eu,false,
2024-12-07 13:00:00,Germany,Germany,DE,223.76,275.5,71.34,66.87,entsoe.eu,false,
2024-12-07 13:15:00,Germany,Germany,DE,224.35,276.04,71.29,66.83,entsoe.eu,false,
2024-12-07 13:30:00,Germany,Germany,DE,225.13,276.75,71.23,66.78,entsoe.eu,false,
2024-12-07 13:45:00,Germany,Germany,DE,227.0,278.78,71.02,66.58,entsoe.eu,false,
2024-12-07 14:00:00,Germany,Germany,DE,228.72,280.62,70.9,66.48,entsoe.eu,false,
2024-12-07 14:15:00,Germany,Germany,DE,229.44,281.37,70.8,66.4,entsoe.eu,false,
2024-12-07 14:30:00,Germany,Germany,DE,229.86,281.79,70.75,66.28,entsoe.eu,false,
2024-12-07 14:45:00,Germany,Germany,DE,230.55,282.38,70.7,66.28,entsoe.eu,false,
2024-12-07 15:00:00,Germany,Germany,DE,230.32,282.49,70.6,66.23,entsoe.eu,false,
2024-12-07 15:15:00,Germany,Germany,DE,231.21,283.51,70.48,66.11,entsoe.eu,false,
2024-12-07 15:30:00,Germany,Germany,DE,230.69,282.87,70.52,66.12,entsoe.eu,false,
2024-12-07 15:45:00,Germany,Germany,DE,231.44,283.76,70.46,66.09,entsoe.eu,false,
2024-12-07 16:00:00,Germany,Germany,DE,229.74,282.25,70.59,66.38,entsoe.eu,false,
2024-12-07 16:15:00,Germany,Germany,DE,232.17,284.85,70.32,66.16,entsoe.eu,false,
2024-12-07 16:30:00,Germany,Germany,DE,234.45,285.46,70.45,66.3,entsoe.eu,false,
2024-12-07 16:45:00,Germany,Germany,DE,236.14,285.95,70.57,66.46,entsoe.eu,false,
2024-12-07 17:00:00,Germany,Germany,DE,232.98,285.44,70.28,65.95,entsoe.eu,false,
2024-12-07 17:15:00,Germany,Germany,DE,235.66,287.75,70.11,65.7,entsoe.eu,false,
2024-12-07 17:30:00,Germany,Germany,DE,238.25,290.63,69.81,65.33,entsoe.eu,false,
2024-12-07 17:45:00,Germany,Germany,DE,241.25,294.26,69.41,64.88,entsoe.eu,false,
2024-12-07 18:00:00,Germany,Germany,DE,242.75,294.81,69.64,64.86,entsoe.eu,false,
2024-12-07 18:15:00,Germany,Germany,DE,244.5,296.14,69.83,64.97,entsoe.eu,false,
2024-12-07 18:30:00,Germany,Germany,DE,246.69,298.2,69.76,64.85,entsoe.eu,false,
2024-12-07 18:45:00,Germany,Germany,DE,246.55,299.88,69.41,64.42,entsoe.eu,false,
2024-12-07 19:00:00,Germany,Germany,DE,249.34,298.24,70.08,65.05,entsoe.eu,false,
2024-12-07 19:15:00,Germany,Germany,DE,249.15,302.24,69.25,64.05,entsoe.eu,false,
2024-12-07 19:30:00,Germany,Germany,DE,250.02,305.84,68.57,63.16,entsoe.eu,false,
2024-12-07 19:45:00,Germany,Germany,DE,249.72,306.0,68.48,63.01,entsoe.eu,false,
2024-12-07 20:00:00,Germany,Germany,DE,247.54,303.8,68.71,63.35,entsoe.eu,false,
2024-12-07 20:15:00,Germany,Germany,DE,247.12,302.72,68.91,63.5,entsoe.eu,false,
2024-12-07 20:30:00,Germany,Germany,DE,246.91,302.59,68.91,63.44,entsoe.eu,false,
2024-12-07 20:45:00,Germany,Germany,DE,246.9,302.65,68.89,63.35,entsoe.eu,false,
2024-12-07 21:00:00,Germany,Germany,DE,253.47,302.73,69.6,63.86,entsoe.eu,false,
2024-12-07 21:15:00,Germany,Germany,DE,250.05,303.15,69.13,63.31,entsoe.eu,false,
2024-12-07 21:30:00,Germany,Germany,DE,251.03,306.16,68.6,62.64,entsoe.eu,false,
2024-12-07 21:45:00,Germany,Germany,DE,252.11,309.36,68.05,62.01,entsoe.eu,false,
2024-12-07 22:00:00,Germany,Germany,DE,257.43,313.48,67.95,61.62,entsoe.eu,false,
2024-12-07 22:15:00,Germany,Germany,DE,257.83,316.47,67.37,60.92,entsoe.eu,false,
2024-12-07 22:30:00,Germany,Germany,DE,259.89,318.9,67.09,60.55,entsoe.eu,false,
2024-12-07 22:45:00,Germany,Germany,DE,263.02,322.5,66.7,60.08,entsoe.eu,false,
2024-12-07 23:00:00,Germany,Germany,DE,260.7,319.54,66.87,60.09,entsoe.eu,false,
2024-12-07 23:15:00,Germany,Germany,DE,260.05,319.17,66.77,59.92,entsoe.eu,false,
2024-12-07 23:30:00,Germany,Germany,DE,259.92,319.25,66.71,59.8,entsoe.eu,false,
2024-12-07 23:45:00,Germany,Germany,DE,259.85,319.54,66.61,59.62,entsoe.eu,false,
2024-12-08 00:00:00,Germany,Germany,DE,259.76,319.57,66.59,59.51,entsoe.eu,false,
2024-12-08 00:15:00,Germany,Germany,DE,260.16,320.21,66.47,59.32,entsoe.eu,false,
2024-12-08 00:30:00,Germany,Germany,DE,262.92,323.3,66.08,58.91,entsoe.eu,false,
2024-12-08 00:45:00,Germany,Germany,DE,265.38,326.23,65.75,58.48,entsoe.eu,false,
2024-12-08 01:00:00,Germany,Germany,DE,264.68,325.7,65.67,58.23,entsoe.eu,false,
2024-12-08 01:15:00,Germany,Germany,DE,265.73,326.82,65.51,58.01,entsoe.eu,false,
2024-12-08 01:30:00,Germany,Germany,DE,267.66,328.97,65.27,57.78,entsoe.eu,false,
2024-12-08 01:45:00,Germany,Germany,DE,266.87,328.4,65.25,57.75,entsoe.eu,false,
2024-12-08 02:00:00,Germany,Germany,DE,270.24,332.18,64.86,57.52,entsoe.eu,false,
2024-12-08 02:15:00,Germany,Germany,DE,271.55,333.86,64.57,57.19,entsoe.eu,false,
2024-12-08 02:30:00,Germany,Germany,DE,271.72,334.17,64.49,57.18,entsoe.eu,false,
2024-12-08 02:45:00,Germany,Germany,DE,272.1,334.94,64.32,56.96,entsoe.eu,false,
2024-12-08 03:00:00,Germany,Germany,DE,271.4,334.5,64.29,56.77,entsoe.eu,false,
2024-12-08 03:15:00,Germany,Germany,DE,270.68,333.98,64.27,56.67,entsoe.eu,false,
2024-12-08 03:30:00,Germany,Germany,DE,272.52,336.11,64.01,56.42,entsoe.eu,false,
2024-12-08 03:45:00,Germany,Germany,DE,273.54,337.22,63.9,56.28,entsoe.eu,false,
2024-12-08 04:00:00,Germany,Germany,DE,276.47,340.66,63.43,56.02,entsoe.eu,false,
2024-12-08 04:15:00,Germany,Germany,DE,277.21,341.58,63.32,55.91,entsoe.eu,false,
2024-12-08 04:30:00,Germany,Germany,DE,278.76,343.12,63.1,55.68,entsoe.eu,false,
2024-12-08 04:45:00,Germany,Germany,DE,280.44,344.93,62.85,55.5,entsoe.eu,false,
2024-12-08 05:00:00,Germany,Germany,DE,279.84,344.66,62.68,55.36,entsoe.eu,false,
2024-12-08 05:15:00,Germany,Germany,DE,283.84,348.82,62.27,55.02,entsoe.eu,false,
2024-12-08 05:30:00,Germany,Germany,DE,286.68,351.79,62.08,54.83,entsoe.eu,false,
2024-12-08 05:45:00,Germany,Germany,DE,290.28,355.67,61.58,54.4,entsoe.eu,false,
2024-12-08 06:00:00,Germany,Germany,DE,295.64,361.43,60.92,53.62,entsoe.eu,false,
2024-12-08 06:15:00,Germany,Germany,DE,302.49,368.58,60.28,53.09,entsoe.eu,false,
2024-12-08 06:30:00,Germany,Germany,DE,306.16,372.44,59.82,52.64,entsoe.eu,false,
2024-12-08 06:45:00,Germany,Germany,DE,311.96,378.43,59.23,52.13,entsoe.eu,false,
2024-12-08 07:00:00,Germany,Germany,DE,320.22,388.45,57.68,50.95,entsoe.eu,false,
2024-12-08 07:15:00,Germany,Germany,DE,322.12,390.78,57.35,50.7,entsoe.eu,false,
2024-12-08 07:30:00,Germany,Germany,DE,322.26,389.01,57.76,51.2,entsoe.eu,false,
2024-12-08 07:45:00,Germany,Germany,DE,321.53,387.62,57.99,51.53,entsoe.eu,false,
2024-12-08 08:00:00,Germany,Germany,DE,327.01,392.41,57.44,51.56,entsoe.eu,false,
2024-12-08 08:15:00,Germany,Germany,DE,325.63,390.14,57.82,52.05,entsoe.eu,false,
2024-12-08 08:30:00,Germany,Germany,DE,323.82,387.11,58.37,52.79,entsoe.eu,false,
2024-12-08 08:45:00,Germany,Germany,DE,320.15,382.68,58.97,53.45,entsoe.eu,false,
2024-12-08 09:00:00,Germany,Germany,DE,320.04,378.75,59.96,55.04,entsoe.eu,false,
2024-12-08 09:15:00,Germany,Germany,DE,315.09,375.0,60.23,55.36,entsoe.eu,false,
2024-12-08 09:30:00,Germany,Germany,DE,312.25,372.15,60.53,55.75,entsoe.eu,false,
2024-12-08 09:45:00,Germany,Germany,DE,309.59,369.63,60.81,56.06,entsoe.eu,false,
2024-12-08 10:00:00,Germany,Germany,DE,307.99,368.86,60.93,56.46,entsoe.eu,false,
2024-12-08 10:15:00,Germany,Germany,DE,305.98,365.31,61.49,57.13,entsoe.eu,false,
2024-12-08 10:30:00,Germany,Germany,DE,302.68,361.83,61.88,57.51,entsoe.eu,false,
2024-12-08 10:45:00,Germany,Germany,DE,301.53,361.0,61.93,57.58,entsoe.eu,false,
2024-12-08 11:00:00,Germany,Germany,DE,303.56,363.48,61.62,57.6,entsoe.eu,false,
2024-12-08 11:15:00,Germany,Germany,DE,301.92,362.86,61.51,57.46,entsoe.eu,false,
2024-12-08 11:30:00,Germany,Germany,DE,301.96,363.67,61.34,57.27,entsoe.eu,false,
2024-12-08 11:45:00,Germany,Germany,DE,302.35,363.92,61.26,57.19,entsoe.eu,false,
2024-12-08 12:00:00,Germany,Germany,DE,305.25,362.07,62.02,57.95,entsoe.eu,false,
2024-12-08 12:15:00,Germany,Germany,DE,305.11,364.94,61.31,57.14,entsoe.eu,false,
2024-12-08 12:30:00,Germany,Germany,DE,306.83,365.65,61.28,57.18,entsoe.eu,false,
2024-12-08 12:45:00,Germany,Germany,DE,306.43,366.2,61.01,56.91,entsoe.eu,false,
2024-12-08 13:00:00,Germany,Germany,DE,304.66,363.68,61.4,57.01,entsoe.eu,false,
2024-12-08 13:15:00,Germany,Germany,DE,306.05,362.63,61.74,57.41,entsoe.eu,false,
2024-12-08 13:30:00,Germany,Germany,DE,307.98,365.74,61.19,56.87,entsoe.eu,false,
2024-12-08 13:45:00,Germany,Germany,DE,308.6,366.89,60.91,56.53,entsoe.eu,false,
2024-12-08 14:00:00,Germany,Germany,DE,311.06,366.3,61.32,56.91,entsoe.eu,false,
2024-12-08 14:15:00,Germany,Germany,DE,312.58,368.32,61.0,56.57,entsoe.eu,false,
2024-12-08 14:30:00,Germany,Germany,DE,313.29,368.55,60.99,56.59,entsoe.eu,false,
2024-12-08 14:45:00,Germany,Germany,DE,312.89,367.69,61.12,56.8,entsoe.eu,false,
2024-12-08 15:00:00,Germany,Germany,DE,313.09,365.99,61.42,57.27,entsoe.eu,false,
2024-12-08 15:15:00,Germany,Germany,DE,311.32,363.25,61.82,57.73,entsoe.eu,false,
2024-12-08 15:30:00,Germany,Germany,DE,308.88,358.37,62.69,58.63,entsoe.eu,false,
2024-12-08 15:45:00,Germany,Germany,DE,306.36,355.01,63.13,59.14,entsoe.eu,false,
2024-12-08 16:00:00,Germany,Germany,DE,302.98,352.49,63.31,59.32,entsoe.eu,false,
2024-12-08 16:15:00,Germany,Germany,DE,301.56,349.53,63.81,59.87,entsoe.eu,false,
2024-12-08 16:30:00,Germany,Germany,DE,299.62,347.81,63.96,60.07,entsoe.eu,false,
2024-12-08 16:45:00,Germany,Germany,DE,298.11,345.85,64.21,60.34,entsoe.eu,false,
2024-12-08 17:00:00,Germany,Germany,DE,292.99,343.91,63.98,60.32,entsoe.eu,false,
2024-12-08 17:15:00,Germany,Germany,DE,288.67,339.79,64.33,60.71,entsoe.eu,false,
2024-12-08 17:30:00,Germany,Germany,DE,287.09,338.5,64.39,60.88,entsoe.eu,false,
2024-12-08 17:45:00,Germany,Germany,DE,285.1,336.9,64.49,61.0,entsoe.eu,false,
2024-12-08 18:00:00,Germany,Germany,DE,282.13,334.05,64.76,61.17,entsoe.eu,false,
2024-12-08 18:15:00,Germany,Germany,DE,277.83,332.24,64.7,61.12,entsoe.eu,false,
2024-12-08 18:30:00,Germany,Germany,DE,273.57,330.03,64.62,60.91,entsoe.eu,false,
2024-12-08 18:45:00,Germany,Germany,DE,269.86,326.73,64.9,61.12,entsoe.eu,false,
2024-12-08 19:00:00,Germany,Germany,DE,268.94,323.75,65.64,61.59,entsoe.eu,false,
2024-12-08 19:15:00,Germany,Germany,DE,267.22,323.5,65.47,61.34,entsoe.eu,false,
2024-12-08 19:30:00,Germany,Germany,DE,264.8,322.28,65.43,61.23,entsoe.eu,false,
2024-12-08 19:45:00,Germany,Germany,DE,262.66,319.7,65.83,61.64,entsoe.eu,false,
2024-12-08 20:00:00,Germany,Germany,DE,264.38,321.14,65.87,61.54,entsoe.eu,false,
2024-12-08 20:15:00,Germany,Germany,DE,262.44,318.96,66.15,61.82,entsoe.eu,false,
2024-12-08 20:30:00,Germany,Germany,DE,262.23,318.75,66.17,61.73,entsoe.eu,false,
2024-12-08 20:45:00,Germany,Germany,DE,258.62,315.05,66.51,62.06,entsoe.eu,false,
2024-12-08 21:00:00,Germany,Germany,DE,260.61,317.11,66.32,61.56,entsoe.eu,false,
2024-12-08 21:15:00,Germany,Germany,DE,258.33,314.76,66.53,61.8,entsoe.eu,false,
2024-12-08 21:30:00,Germany,Germany,DE,254.77,310.97,66.88,62.16,entsoe.eu,false,
2024-12-08 21:45:00,Germany,Germany,DE,250.97,307.04,67.27,62.5,entsoe.eu,false,
2024-12-08 22:00:00,Germany,Germany,DE,246.93,302.34,67.87,62.82,entsoe.eu,false,
2024-12-08 22:15:00,Germany,Germany,DE,246.57,301.79,67.98,62.94,entsoe.eu,false,
2024-12-08 22:30:00,Germany,Germany,DE,246.42,301.63,68.04,62.98,entsoe.eu,false,
2024-12-08 22:45:00,Germany,Germany,DE,246.73,301.88,67.99,62.92,entsoe.eu,false,
2024-12-08 23:00:00,Germany,Germany,DE,239.39,293.28,69.25,63.9,entsoe.eu,false,
2024-12-08 23:15:00,Germany,Germany,DE,233.48,287.08,69.81,64.39,entsoe.eu,false,
2024-12-08 23:30:00,Germany,Germany,DE,226.38,279.77,70.55,65.11,entsoe.eu,false,
2024-12-08 23:45:00,Germany,Germany,DE,219.18,272.55,71.22,65.72,entsoe.eu,false,
2024-12-09 00:00:00,Germany,Germany,DE,215.25,268.51,71.59,65.92,entsoe.eu,false,
2024-12-09 00:15:00,Germany,Germany,DE,211.23,264.28,72.0,66.29,entsoe.eu,false,
2024-12-09 00:30:00,Germany,Germany,DE,207.86,260.74,72.32,66.62,entsoe.eu,false,
2024-12-09 00:45:00,Germany,Germany,DE,204.48,257.11,72.68,67.01,entsoe.eu,false,
2024-12-09 01:00:00,Germany,Germany,DE,204.28,256.45,72.85,67.14,entsoe.eu,false,
2024-12-09 01:15:00,Germany,Germany,DE,200.93,252.81,73.24,67.5,entsoe.eu,false,
2024-12-09 01:30:00,Germany,Germany,DE,198.52,250.15,73.5,67.77,entsoe.eu,false,
2024-12-09 01:45:00,Germany,Germany,DE,198.15,249.75,73.52,67.82,entsoe.eu,false,
2024-12-09 02:00:00,Germany,Germany,DE,199.59,251.37,73.27,67.72,entsoe.eu,false,
2024-12-09 02:15:00,Germany,Germany,DE,196.7,248.46,73.49,67.95,entsoe.eu,false,
2024-12-09 02:30:00,Germany,Germany,DE,195.49,247.15,73.59,68.07,entsoe.eu,false,
2024-12-09 02:45:00,Germany,Germany,DE,195.02,246.51,73.69,68.2,entsoe.eu,false,
2024-12-09 03:00:00,Germany,Germany,DE,191.61,242.77,74.08,68.66,entsoe.eu,false,
2024-12-09 03:15:00,Germany,Germany,DE,192.11,243.0,74.0,68.63,entsoe.eu,false,
2024-12-09 03:30:00,Germany,Germany,DE,197.76,248.73,73.43,68.12,entsoe.eu,false,
2024-12-09 03:45:00,Germany,Germany,DE,202.13,253.35,72.86,67.61,entsoe.eu,false,
2024-12-09 04:00:00,Germany,Germany,DE,215.2,267.39,71.24,66.21,entsoe.eu,false,
2024-12-09 04:15:00,Germany,Germany,DE,222.32,274.56,70.61,65.65,entsoe.eu,false,
2024-12-09 04:30:00,Germany,Germany,DE,225.61,277.84,70.34,65.42,entsoe.eu,false,
2024-12-09 04:45:00,Germany,Germany,DE,231.44,283.94,69.67,64.85,entsoe.eu,false,
2024-12-09 05:00:00,Germany,Germany,DE,238.96,292.16,68.42,63.87,entsoe.eu,false,
2024-12-09 05:15:00,Germany,Germany,DE,249.17,302.76,67.32,62.89,entsoe.eu,false,
2024-12-09 05:30:00,Germany,Germany,DE,256.39,310.3,66.56,62.17,entsoe.eu,false,
2024-12-09 05:45:00,Germany,Germany,DE,263.24,317.49,65.8,61.54,entsoe.eu,false,
2024-12-09 06:00:00,Germany,Germany,DE,271.88,327.91,64.12,60.18,entsoe.eu,false,
2024-12-09 06:15:00,Germany,Germany,DE,278.92,334.82,63.31,59.42,entsoe.eu,false,
2024-12-09 06:30:00,Germany,Germany,DE,286.28,340.82,62.95,59.2,entsoe.eu,false,
2024-12-09 06:45:00,Germany,Germany,DE,288.04,341.61,62.95,59.29,entsoe.eu,false,
2024-12-09 07:00:00,Germany,Germany,DE,287.04,341.72,62.73,59.48,entsoe.eu,false,
2024-12-09 07:15:00,Germany,Germany,DE,288.77,340.64,63.13,59.92,entsoe.eu,false,
2024-12-09 07:30:00,Germany,Germany,DE,288.71,340.37,63.11,59.92,entsoe.eu,false,
2024-12-09 07:45:00,Germany,Germany,DE,289.33,340.41,63.2,60.02,entsoe.eu,false,
2024-12-09 08:00:00,Germany,Germany,DE,287.09,340.39,62.97,59.55,entsoe.eu,false,
2024-12-09 08:15:00,Germany,Germany,DE,287.52,340.92,62.9,59.48,entsoe.eu,false,
2024-12-09 08:30:00,Germany,Germany,DE,288.35,341.48,62.85,59.47,entsoe.eu,false,
2024-12-09 08:45:00,Germany,Germany,DE,288.12,341.15,62.91,59.56,entsoe.eu,false,
2024-12-09 09:00:00,Germany,Germany,DE,288.8,340.32,63.08,59.91,entsoe.eu,false,
2024-12-09 09:15:00,Germany,Germany,DE,288.35,339.69,63.15,59.97,entsoe.eu,false,
2024-12-09 09:30:00,Germany,Germany,DE,287.51,338.78,63.26,60.12,entsoe.eu,false,
2024-12-09 09:45:00,Germany,Germany,DE,285.75,336.59,63.49,60.36,entsoe.eu,false,
2024-12-09 10:00:00,Germany,Germany,DE,281.77,334.26,63.4,60.07,entsoe.eu,false,
2024-12-09 10:15:00,Germany,Germany,DE,281.41,331.73,63.82,60.52,entsoe.eu,false,
2024-12-09 10:30:00,Germany,Germany,DE,280.52,331.87,63.6,60.26,entsoe.eu,false,
2024-12-09 10:45:00,Germany,Germany,DE,280.72,332.23,63.49,60.17,entsoe.eu,false,
2024-12-09 11:00:00,Germany,Germany,DE,280.72,334.67,62.92,59.85,entsoe.eu,false,
2024-12-09 11:15:00,Germany,Germany,DE,278.76,333.77,62.88,59.75,entsoe.eu,false,
2024-12-09 11:30:00,Germany,Germany,DE,278.69,332.94,63.09,59.99,entsoe.eu,false,
2024-12-09 11:45:00,Germany,Germany,DE,277.84,331.91,63.23,60.13,entsoe.eu,false,
2024-12-09 12:00:00,Germany,Germany,DE,274.66,328.58,63.58,60.32,entsoe.eu,false,
2024-12-09 12:15:00,Germany,Germany,DE,274.27,329.03,63.37,60.05,entsoe.eu,false,
2024-12-09 12:30:00,Germany,Germany,DE,274.62,329.47,63.26,59.9,entsoe.eu,false,
2024-12-09 12:45:00,Germany,Germany,DE,274.08,330.19,63.02,59.67,entsoe.eu,false,
2024-12-09 13:00:00,Germany,Germany,DE,276.01,332.09,63.01,59.6,entsoe.eu,false,
2024-12-09 13:15:00,Germany,Germany,DE,278.28,334.14,62.81,59.38,entsoe.eu,false,
2024-12-09 13:30:00,Germany,Germany,DE,279.3,335.28,62.63,59.18,entsoe.eu,false,
2024-12-09 13:45:00,Germany,Germany,DE,279.11,335.69,62.49,59.05,entsoe.eu,false,
2024-12-09 14:00:00,Germany,Germany,DE,280.27,336.02,62.6,59.22,entsoe.eu,false,
2024-12-09 14:15:00,Germany,Germany,DE,279.85,336.26,62.48,59.01,entsoe.eu,false,
2024-12-09 14:30:00,Germany,Germany,DE,280.19,336.64,62.39,58.92,entsoe.eu,false,
2024-12-09 14:45:00,Germany,Germany,DE,280.94,337.51,62.27,58.84,entsoe.eu,false,
2024-12-09 15:00:00,Germany,Germany,DE,281.87,337.98,62.3,59.19,entsoe.eu,false,
2024-12-09 15:15:00,Germany,Germany,DE,281.58,336.76,62.51,59.4,entsoe.eu,false,
2024-12-09 15:30:00,Germany,Germany,DE,282.8,336.79,62.54,59.47,entsoe.eu,false,
2024-12-09 15:45:00,Germany,Germany,DE,284.72,337.17,62.66,59.62,entsoe.eu,false,
2024-12-09 16:00:00,Germany,Germany,DE,285.01,337.15,62.6,59.83,entsoe.eu,false,
2024-12-09 16:15:00,Germany,Germany,DE,286.04,337.09,62.77,59.99,entsoe.eu,false,
2024-12-09 16:30:00,Germany,Germany,DE,286.8,337.31,62.83,60.1,entsoe.eu,false,
2024-12-09 16:45:00,Germany,Germany,DE,286.24,337.51,62.67,59.94,entsoe.eu,false,
2024-12-09 17:00:00,Germany,Germany,DE,288.3,339.12,62.66,60.81,entsoe.eu,false,
2024-12-09 17:15:00,Germany,Germany,DE,288.46,339.44,62.7,60.85,entsoe.eu,false,
2024-12-09 17:30:00,Germany,Germany,DE,289.58,341.51,62.36,60.51,entsoe.eu,false,
2024-12-09 17:45:00,Germany,Germany,DE,291.38,343.39,62.16,60.31,entsoe.eu,false,
2024-12-09 18:00:00,Germany,Germany,DE,290.52,342.58,62.31,60.75,entsoe.eu,false,
2024-12-09 18:15:00,Germany,Germany,DE,290.81,344.52,61.93,60.35,entsoe.eu,false,
2024-12-09 18:30:00,Germany,Germany,DE,292.16,347.55,61.43,59.8,entsoe.eu,false,
2024-12-09 18:45:00,Germany,Germany,DE,294.3,350.68,61.05,59.4,entsoe.eu,false,
2024-12-09 19:00:00,Germany,Germany,DE,296.07,350.89,61.21,59.78,entsoe.eu,false,
2024-12-09 19:15:00,Germany,Germany,DE,295.94,352.05,60.99,59.55,entsoe.eu,false,
2024-12-09 19:30:00,Germany,Germany,DE,295.4,353.27,60.66,59.18,entsoe.eu,false,
2024-12-09 19:45:00,Germany,Germany,DE,296.9,354.66,60.63,59.14,entsoe.eu,false,
2024-12-09 20:00:00,Germany,Germany,DE,294.99,351.52,61.54,59.92,entsoe.eu,false,
2024-12-09 20:15:00,Germany,Germany,DE,296.59,352.99,61.55,59.91,entsoe.eu,false,
2024-12-09 20:30:00,Germany,Germany,DE,296.96,353.41,61.55,59.89,entsoe.eu,false,
2024-12-09 20:45:00,Germany,Germany,DE,295.11,351.47,61.77,60.1,entsoe.eu,false,
2024-12-09 21:00:00,Germany,Germany,DE,302.8,360.0,60.93,59.7,entsoe.eu,false,
2024-12-09 21:15:00,Germany,Germany,DE,303.26,360.55,60.92,59.69,entsoe.eu,false,
2024-12-09 21:30:00,Germany,Germany,DE,303.12,360.45,60.93,59.7,entsoe.eu,false,
2024-12-09 21:45:00,Germany,Germany,DE,302.25,359.72,60.97,59.73,entsoe.eu,false,
